"","SiteID","Usage","date"
"8285",2386,4,2022-05-31
"8286",2386,11,2022-06-30
"8287",2386,12,2022-07-31
"8288",2386,9,2022-08-31
"8289",2386,4,2022-09-30
"8290",2387,4,2022-04-30
"8291",2387,4,2022-05-31
"8292",2387,5,2022-06-30
"8293",2387,4,2022-07-31
"8294",2387,4,2022-08-31
"8295",2387,4,2022-09-30
"8296",2388,1,2022-04-30
"8297",2388,3,2022-05-31
"8298",2388,3,2022-06-30
"8299",2388,3,2022-07-31
"8300",2388,3,2022-08-31
"8301",2388,2,2022-09-30
"8302",2389,0,2022-04-30
"8303",2389,0,2022-05-31
"8304",2389,0,2022-06-30
"8305",2389,0,2022-07-31
"8306",2389,0,2022-08-31
"8307",2389,0,2022-09-30
"8308",2390,0,2022-04-30
"8309",2390,0,2022-05-31
"8310",2390,0,2022-06-30
"8311",2390,207,2022-07-31
"8312",2390,0,2022-08-31
"8313",2390,97,2022-09-30
"8314",2391,0,2022-04-30
"8315",2391,0,2022-05-31
"8316",2391,0,2022-05-31
"8317",2391,0,2022-06-30
"8318",2391,0,2022-06-30
"8319",2391,7,2022-06-30
"8320",2391,5,2022-07-31
"8321",2391,7,2022-08-31
"8322",2391,5,2022-09-30
"8323",2392,6,2022-04-30
"8324",2392,5,2022-05-31
"8325",2392,21,2022-06-30
"8326",2392,26,2022-07-31
"8327",2392,15,2022-08-31
"8328",2392,27,2022-09-30
"8329",2393,6,2022-04-30
"8330",2393,8,2022-05-31
"8331",2393,27,2022-06-30
"8332",2393,57,2022-07-31
"8333",2393,61,2022-08-31
"8334",2393,56,2022-09-30
"8335",2394,10,2022-04-30
"8336",2394,8,2022-05-31
"8337",2394,13,2022-06-30
"8338",2394,7,2022-07-31
"8339",2394,9,2022-08-31
"8340",2394,9,2022-09-30
"8341",2395,1,2022-04-30
"8342",2395,3,2022-05-31
"8343",2395,40,2022-06-30
"8344",2395,43,2022-07-31
"8345",2395,38,2022-08-31
"8346",2395,7,2022-09-30
"8347",2396,19,2022-04-30
"8348",2396,3,2022-05-31
"8349",2396,17,2022-06-30
"8350",2396,55,2022-07-31
"8351",2396,36,2022-08-31
"8352",2396,37,2022-09-30
"8353",2397,0,2022-04-30
"8354",2397,57,2022-05-31
"8355",2397,43,2022-06-30
"8356",2397,62,2022-07-31
"8357",2397,85,2022-08-31
"8358",2397,46,2022-09-30
"8359",2398,4,2022-04-30
"8360",2398,6,2022-05-31
"8361",2398,25,2022-06-30
"8362",2398,36,2022-07-31
"8363",2398,50,2022-08-31
"8364",2398,38,2022-09-30
"8365",2399,4,2022-04-30
"8366",2399,4,2022-05-31
"8367",2399,9,2022-06-30
"8368",2399,25,2022-07-31
"8369",2399,0,2022-08-31
"8370",2399,0,2022-09-30
"8371",2400,12,2022-04-30
"8372",2400,10,2022-05-31
"8373",2400,32,2022-06-30
"8374",2400,36,2022-07-31
"8375",2400,42,2022-08-31
"8376",2400,27,2022-09-30
"8377",2401,3,2022-04-30
"8378",2401,3,2022-05-31
"8379",2401,3,2022-06-30
"8380",2401,3,2022-07-31
"8381",2401,4,2022-08-31
"8382",2401,3,2022-09-30
"8383",2402,13,2022-04-30
"8384",2402,17,2022-05-31
"8385",2402,7,2022-06-30
"8386",2402,3,2022-07-31
"8387",2402,3,2022-08-31
"8388",2402,4,2022-09-30
"8389",2403,7,2022-04-30
"8390",2403,9,2022-05-31
"8391",2403,24,2022-06-30
"8392",2403,38,2022-07-31
"8393",2403,57,2022-08-31
"8394",2403,39,2022-09-30
"8395",2404,45,2022-04-30
"8396",2404,14,2022-05-31
"8397",2404,3,2022-06-30
"8398",2404,2,2022-07-31
"8399",2404,3,2022-08-31
"8400",2404,3,2022-09-30
"8401",2407,0,2022-04-30
"8402",2407,0,2022-04-30
"8403",2408,0,2022-04-30
"8404",2409,0,2022-04-30
"8405",2409,0,2022-04-30
"8406",2405,0,2022-05-31
"8407",2405,0,2022-05-31
"8408",2406,0,2022-05-31
"8409",2406,0,2022-05-31
"8410",2407,0,2022-05-31
"8411",2408,0,2022-05-31
"8412",2409,0,2022-05-31
"8413",2405,0,2022-06-30
"8414",2406,0,2022-06-30
"8415",2409,0,2022-06-30
"8416",2405,0,2022-07-31
"8417",2417,50,2022-04-30
"8418",2418,0,2022-04-30
"8419",2419,0,2022-04-30
"8420",2420,0,2022-04-30
"8421",2412,0,2022-05-31
"8422",2412,0,2022-05-31
"8423",2414,0,2022-05-31
"8424",2414,0,2022-05-31
"8425",2417,0,2022-05-31
"8426",2420,0,2022-05-31
"8427",2410,0,2022-06-30
"8428",2410,0,2022-06-30
"8429",2412,0,2022-06-30
"8430",2414,0,2022-06-30
"8431",2417,1,2022-06-30
"8432",2410,0,2022-07-31
"8433",2412,0,2022-07-31
"8434",2414,0,2022-07-31
"8435",2416,0,2022-07-31
"8436",2416,0,2022-07-31
"8437",2417,0,2022-07-31
"8438",2411,0,2022-08-31
"8439",2411,0,2022-08-31
"8440",2412,0,2022-08-31
"8441",2414,0,2022-08-31
"8442",2415,0,2022-08-31
"8443",2415,0,2022-08-31
"8444",2416,0,2022-08-31
"8445",2417,0,2022-08-31
"8446",2411,0,2022-09-30
"8447",2412,1,2022-09-30
"8448",2413,0,2022-09-30
"8449",2413,0,2022-09-30
"8450",2414,0,2022-09-30
"8451",2415,0,2022-09-30
"8452",2416,0,2022-09-30
"8453",2417,1,2022-09-30
"8454",2421,0,2022-04-30
"8455",2421,0,2022-05-31
"8456",2421,21,2022-06-30
"8457",2421,0,2022-07-31
"8458",2421,7,2022-08-31
"8459",2421,3,2022-09-30
"8460",2422,5,2022-04-30
"8461",2422,6,2022-05-31
"8462",2422,11,2022-06-30
"8463",2422,5,2022-07-31
"8464",2422,8,2022-08-31
"8465",2422,4,2022-09-30
"8466",2423,3,2022-04-30
"8467",2423,4,2022-05-31
"8468",2423,19,2022-06-30
"8469",2423,14,2022-07-31
"8470",2423,15,2022-08-31
"8471",2423,8,2022-09-30
"8472",2424,0,2022-09-30
"8473",2424,0,2022-09-30
"8474",2425,4,2022-04-30
"8475",2425,10,2022-05-31
"8476",2425,73,2022-06-30
"8477",2425,64,2022-07-31
"8478",2425,42,2022-08-31
"8479",2425,80,2022-09-30
"8480",2426,1,2022-04-30
"8481",2426,1,2022-05-31
"8482",2426,4,2022-06-30
"8483",2426,3,2022-07-31
"8484",2426,2,2022-08-31
"8485",2426,2,2022-09-30
"8486",2427,2,2022-04-30
"8487",2427,1,2022-05-31
"8488",2427,3,2022-06-30
"8489",2427,5,2022-07-31
"8490",2427,4,2022-08-31
"8491",2427,4,2022-09-30
"8492",38,5,2022-04-30
"8493",38,7,2022-05-31
"8494",38,28,2022-06-30
"8495",38,63,2022-07-31
"8496",38,47,2022-08-31
"8497",38,29,2022-09-30
"8498",2428,0,2022-04-30
"8499",2428,0,2022-05-31
"8500",2428,0,2022-06-30
"8501",2428,35,2022-07-31
"8502",2428,4,2022-08-31
"8503",2428,3,2022-09-30
"8504",2429,4,2022-04-30
"8505",2429,7,2022-05-31
"8506",2429,31,2022-06-30
"8507",2429,54,2022-07-31
"8508",2429,87,2022-08-31
"8509",2429,54,2022-09-30
"8510",2430,0,2022-04-30
"8511",2430,0,2022-05-31
"8512",2430,56,2022-06-30
"8513",2430,68,2022-07-31
"8514",2430,130,2022-08-31
"8515",2430,106,2022-09-30
"8516",2431,6,2022-04-30
"8517",2431,11,2022-05-31
"8518",2431,33,2022-06-30
"8519",2431,32,2022-07-31
"8520",2431,60,2022-08-31
"8521",2431,37,2022-09-30
"8522",2432,0,2022-04-30
"8523",2432,0,2022-05-31
"8524",2432,0,2022-06-30
"8525",2432,0,2022-07-31
"8526",2432,0,2022-08-31
"8527",2432,0,2022-09-30
"8528",2433,5,2022-04-30
"8529",2433,6,2022-05-31
"8530",2433,10,2022-06-30
"8531",2433,36,2022-07-31
"8532",2433,32,2022-08-31
"8533",2433,20,2022-09-30
"8534",2434,2,2022-04-30
"8535",2434,1,2022-05-31
"8536",2434,0,2022-06-30
"8537",2435,5,2022-04-30
"8538",2435,9,2022-05-31
"8539",2435,42,2022-06-30
"8540",2435,59,2022-07-31
"8541",2435,86,2022-08-31
"8542",2435,41,2022-09-30
"8543",2436,3,2022-04-30
"8544",2436,6,2022-05-31
"8545",2436,7,2022-06-30
"8546",2436,8,2022-07-31
"8547",2436,10,2022-08-31
"8548",2436,7,2022-09-30
"8549",2437,0,2022-04-30
"8550",2437,0,2022-05-31
"8551",2437,0,2022-06-30
"8552",2437,0,2022-07-31
"8553",2437,25,2022-08-31
"8554",2437,1,2022-09-30
"8555",2438,2,2022-04-30
"8556",2438,4,2022-05-31
"8557",2438,12,2022-06-30
"8558",2438,18,2022-07-31
"8559",2438,19,2022-08-31
"8560",2438,14,2022-09-30
"8561",2439,3,2022-04-30
"8562",2439,5,2022-05-31
"8563",2439,6,2022-06-30
"8564",2439,6,2022-07-31
"8565",2439,4,2022-08-31
"8566",2439,4,2022-09-30
"8567",2440,1,2022-04-30
"8568",2440,9,2022-05-31
"8569",2440,55,2022-06-30
"8570",2440,51,2022-07-31
"8571",2440,63,2022-08-31
"8572",2440,63,2022-09-30
"8573",2441,0,2022-04-30
"8574",2441,0,2022-05-31
"8575",2441,0,2022-06-30
"8576",2441,0,2022-07-31
"8577",2441,21,2022-08-31
"8578",2441,0,2022-09-30
"8579",2442,0,2022-04-30
"8580",2442,10,2022-05-31
"8581",2442,0,2022-06-30
"8582",2442,24,2022-07-31
"8583",2442,16,2022-08-31
"8584",2442,6,2022-09-30
"8585",2443,2,2022-04-30
"8586",2443,2,2022-05-31
"8587",2443,45,2022-06-30
"8588",2443,59,2022-07-31
"8589",2443,88,2022-08-31
"8590",2443,69,2022-09-30
"8591",2444,0,2022-04-30
"8592",2444,0,2022-05-31
"8593",2444,2,2022-06-30
"8594",2444,0,2022-07-31
"8595",2444,0,2022-07-31
"8596",2445,5,2022-04-30
"8597",2445,3,2022-05-31
"8598",2445,6,2022-06-30
"8599",2445,9,2022-07-31
"8600",2445,4,2022-08-31
"8601",2445,4,2022-09-30
"8602",2446,5,2022-04-30
"8603",2446,4,2022-05-31
"8604",2446,6,2022-06-30
"8605",2446,7,2022-07-31
"8606",2446,6,2022-08-31
"8607",2446,5,2022-09-30
"8608",2447,0,2022-04-30
"8609",2447,1,2022-04-30
"8610",2447,0,2022-05-31
"8611",2447,25,2022-06-30
"8612",2447,18,2022-07-31
"8613",2447,23,2022-08-31
"8614",2447,28,2022-09-30
"8615",2448,1,2022-04-30
"8616",2448,1,2022-05-31
"8617",2448,2,2022-06-30
"8618",2448,3,2022-07-31
"8619",2448,2,2022-08-31
"8620",2448,2,2022-09-30
"8621",2449,1,2022-04-30
"8622",2449,6,2022-05-31
"8623",2449,14,2022-06-30
"8624",2449,17,2022-07-31
"8625",2449,46,2022-08-31
"8626",2449,29,2022-09-30
"8627",2450,3,2022-04-30
"8628",2450,4,2022-05-31
"8629",2450,13,2022-06-30
"8630",2450,21,2022-07-31
"8631",2450,33,2022-08-31
"8632",2450,23,2022-09-30
"8633",16,5,2022-04-30
"8634",16,3,2022-05-31
"8635",16,13,2022-06-30
"8636",16,14,2022-07-31
"8637",16,22,2022-08-31
"8638",16,12,2022-09-30
"8639",2451,2,2022-04-30
"8640",2451,4,2022-05-31
"8641",2451,43,2022-06-30
"8642",2451,49,2022-07-31
"8643",2451,74,2022-08-31
"8644",2451,44,2022-09-30
"8645",2452,3,2022-04-30
"8646",2452,7,2022-05-31
"8647",2452,26,2022-06-30
"8648",2452,30,2022-07-31
"8649",2452,50,2022-08-31
"8650",2452,29,2022-09-30
"8651",2453,3,2022-04-30
"8652",2453,3,2022-05-31
"8653",2453,6,2022-06-30
"8654",2453,4,2022-07-31
"8655",2453,5,2022-08-31
"8656",2453,6,2022-09-30
"8657",2454,2,2022-04-30
"8658",2454,2,2022-05-31
"8659",2454,15,2022-06-30
"8660",2454,16,2022-07-31
"8661",2454,11,2022-08-31
"8662",2454,10,2022-09-30
"8663",2455,11,2022-04-30
"8664",2455,12,2022-05-31
"8665",2455,16,2022-06-30
"8666",2455,8,2022-07-31
"8667",2455,13,2022-08-31
"8668",2455,10,2022-09-30
"8669",2456,6,2022-04-30
"8670",2456,6,2022-05-31
"8671",2456,7,2022-06-30
"8672",2456,5,2022-07-31
"8673",2456,6,2022-08-31
"8674",2456,4,2022-09-30
"8675",2457,0,2022-04-30
"8676",2457,0,2022-05-31
"8677",2457,0,2022-06-30
"8678",2457,0,2022-07-31
"8679",2457,0,2022-08-31
"8680",2457,0,2022-09-30
"8681",2458,2,2022-04-30
"8682",2458,3,2022-05-31
"8683",2458,40,2022-06-30
"8684",2458,47,2022-07-31
"8685",2458,84,2022-08-31
"8686",2458,38,2022-09-30
"8687",2459,9,2022-04-30
"8688",2459,7,2022-05-31
"8689",2459,17,2022-06-30
"8690",2459,15,2022-07-31
"8691",2459,21,2022-08-31
"8692",2459,16,2022-09-30
"8693",2460,6,2022-04-30
"8694",2460,6,2022-05-31
"8695",2460,6,2022-06-30
"8696",2460,7,2022-07-31
"8697",2460,8,2022-08-31
"8698",2460,4,2022-09-30
"8699",2461,3,2022-04-30
"8700",2461,3,2022-05-31
"8701",2461,4,2022-06-30
"8702",2461,4,2022-07-31
"8703",2461,5,2022-08-31
"8704",2461,4,2022-09-30
"8705",2462,6,2022-04-30
"8706",2462,5,2022-05-31
"8707",2462,11,2022-06-30
"8708",2462,10,2022-07-31
"8709",2462,13,2022-08-31
"8710",2462,11,2022-09-30
"8711",2463,3,2022-04-30
"8712",2463,4,2022-05-31
"8713",2463,26,2022-06-30
"8714",2463,61,2022-07-31
"8715",2463,90,2022-08-31
"8716",2463,44,2022-09-30
"8717",2464,1,2022-04-30
"8718",2464,2,2022-05-31
"8719",2464,4,2022-06-30
"8720",2464,8,2022-07-31
"8721",2464,5,2022-08-31
"8722",2464,11,2022-09-30
"8723",2465,1,2022-04-30
"8724",2465,0,2022-05-31
"8725",2465,19,2022-06-30
"8726",2465,56,2022-07-31
"8727",2465,89,2022-08-31
"8728",2465,64,2022-09-30
"8729",2466,0,2022-04-30
"8730",2466,6,2022-05-31
"8731",2466,0,2022-06-30
"8732",2466,9,2022-07-31
"8733",2466,3,2022-08-31
"8734",2466,3,2022-09-30
"8735",2467,0,2022-04-30
"8736",2467,0,2022-05-31
"8737",2467,0,2022-06-30
"8738",2467,0,2022-07-31
"8739",2467,0,2022-08-31
"8740",2467,0,2022-09-30
"8741",2468,8,2022-04-30
"8742",2468,16,2022-05-31
"8743",2468,24,2022-06-30
"8744",2468,9,2022-07-31
"8745",2468,8,2022-08-31
"8746",2468,7,2022-09-30
"8747",2469,5,2022-04-30
"8748",2469,5,2022-05-31
"8749",2469,12,2022-06-30
"8750",2469,12,2022-07-31
"8751",2469,8,2022-08-31
"8752",2469,9,2022-09-30
"8753",2470,3,2022-04-30
"8754",2470,3,2022-05-31
"8755",2470,12,2022-06-30
"8756",2470,33,2022-07-31
"8757",2470,42,2022-08-31
"8758",2470,29,2022-09-30
"8759",2471,2,2022-04-30
"8760",2471,2,2022-05-31
"8761",2471,6,2022-06-30
"8762",2471,9,2022-07-31
"8763",2471,11,2022-08-31
"8764",2471,8,2022-09-30
"8765",2472,10,2022-04-30
"8766",2472,19,2022-05-31
"8767",2472,42,2022-06-30
"8768",2472,82,2022-07-31
"8769",2472,85,2022-08-31
"8770",2472,56,2022-09-30
"8771",2473,5,2022-04-30
"8772",2473,5,2022-05-31
"8773",2473,5,2022-06-30
"8774",2473,6,2022-07-31
"8775",2473,7,2022-08-31
"8776",2473,4,2022-09-30
"8777",2474,11,2022-04-30
"8778",2474,7,2022-05-31
"8779",2474,14,2022-06-30
"8780",2474,11,2022-07-31
"8781",2474,135,2022-08-31
"8782",2474,86,2022-09-30
"8783",25,2,2022-04-30
"8784",25,4,2022-05-31
"8785",25,46,2022-06-30
"8786",25,58,2022-07-31
"8787",25,58,2022-08-31
"8788",25,33,2022-09-30
"8789",2475,0,2022-04-30
"8790",2475,0,2022-05-31
"8791",2475,0,2022-06-30
"8792",2475,0,2022-07-31
"8793",2475,0,2022-08-31
"8794",2475,0,2022-09-30
"8795",2476,0,2022-04-30
"8796",2476,0,2022-05-31
"8797",2476,14,2022-06-30
"8798",2476,0,2022-07-31
"8799",2476,0,2022-08-31
"8800",2476,0,2022-09-30
"8801",2477,2,2022-04-30
"8802",2477,1,2022-05-31
"8803",2477,10,2022-06-30
"8804",2477,17,2022-07-31
"8805",2477,18,2022-08-31
"8806",2477,22,2022-09-30
"8807",2478,0,2022-04-30
"8808",2478,1,2022-05-31
"8809",2478,0,2022-06-30
"8810",2478,5,2022-07-31
"8811",2478,6,2022-08-31
"8812",2478,7,2022-09-30
"8813",2479,2,2022-04-30
"8814",2479,0,2022-05-31
"8815",2479,5,2022-06-30
"8816",2479,18,2022-07-31
"8817",2479,25,2022-08-31
"8818",2479,17,2022-09-30
"8819",2480,2,2022-04-30
"8820",2480,2,2022-05-31
"8821",2480,3,2022-06-30
"8822",2480,2,2022-07-31
"8823",2480,3,2022-08-31
"8824",2480,3,2022-09-30
"8825",2481,1,2022-04-30
"8826",2481,1,2022-05-31
"8827",2481,12,2022-06-30
"8828",2481,14,2022-07-31
"8829",2481,17,2022-08-31
"8830",2481,14,2022-09-30
"8831",2482,0,2022-04-30
"8832",2482,52,2022-05-31
"8833",2482,0,2022-06-30
"8834",2482,0,2022-07-31
"8835",2482,0,2022-08-31
"8836",2482,0,2022-09-30
"8837",2483,5,2022-04-30
"8838",2483,4,2022-05-31
"8839",2483,4,2022-06-30
"8840",2483,3,2022-07-31
"8841",2483,5,2022-08-31
"8842",2483,4,2022-09-30
"8843",2484,0,2022-04-30
"8844",2484,0,2022-05-31
"8845",2484,49,2022-06-30
"8846",2484,0,2022-07-31
"8847",2484,4,2022-08-31
"8848",2484,1,2022-09-30
"8849",2485,2,2022-04-30
"8850",2485,2,2022-05-31
"8851",2485,18,2022-06-30
"8852",2485,13,2022-07-31
"8853",2485,10,2022-08-31
"8854",2485,8,2022-09-30
"8855",2486,4,2022-04-30
"8856",2486,7,2022-05-31
"8857",2486,24,2022-06-30
"8858",2486,39,2022-07-31
"8859",2486,19,2022-08-31
"8860",2486,19,2022-09-30
"8861",2487,2,2022-04-30
"8862",2487,3,2022-05-31
"8863",2487,14,2022-06-30
"8864",2487,23,2022-07-31
"8865",2487,38,2022-08-31
"8866",2487,19,2022-09-30
"8867",50,3,2022-04-30
"8868",50,3,2022-05-31
"8869",50,27,2022-06-30
"8870",50,60,2022-07-31
"8871",50,33,2022-08-31
"8872",50,26,2022-09-30
"8873",2488,3,2022-04-30
"8874",2488,2,2022-05-31
"8875",2488,24,2022-06-30
"8876",2488,23,2022-07-31
"8877",2488,23,2022-08-31
"8878",2488,19,2022-09-30
"8879",2489,6,2022-04-30
"8880",2489,7,2022-05-31
"8881",2489,11,2022-06-30
"8882",2489,4,2022-07-31
"8883",2489,4,2022-08-31
"8884",2489,4,2022-09-30
"8885",2490,2,2022-04-30
"8886",2490,2,2022-05-31
"8887",2490,16,2022-06-30
"8888",2490,30,2022-07-31
"8889",2490,30,2022-08-31
"8890",2490,32,2022-09-30
"8891",2491,3,2022-04-30
"8892",2491,9,2022-05-31
"8893",2491,16,2022-06-30
"8894",2491,15,2022-07-31
"8895",2491,15,2022-08-31
"8896",2491,12,2022-09-30
"8897",14,4,2022-04-30
"8898",14,6,2022-05-31
"8899",14,48,2022-06-30
"8900",14,49,2022-07-31
"8901",14,36,2022-08-31
"8902",14,23,2022-09-30
"8903",2492,0,2022-04-30
"8904",2492,0,2022-05-31
"8905",2492,0,2022-06-30
"8906",2492,0,2022-07-31
"8907",2493,4,2022-04-30
"8908",2493,4,2022-05-31
"8909",2493,22,2022-06-30
"8910",2493,22,2022-07-31
"8911",2493,34,2022-08-31
"8912",2493,25,2022-09-30
"8913",2494,7,2022-04-30
"8914",2494,6,2022-05-31
"8915",2494,36,2022-06-30
"8916",2494,99,2022-07-31
"8917",2494,82,2022-08-31
"8918",2494,30,2022-09-30
"8919",2495,2,2022-04-30
"8920",2495,4,2022-05-31
"8921",2495,3,2022-06-30
"8922",2495,2,2022-07-31
"8923",2495,3,2022-08-31
"8924",2495,3,2022-09-30
"8925",2496,0,2022-04-30
"8926",2496,0,2022-05-31
"8927",2496,0,2022-06-30
"8928",2496,260,2022-07-31
"8929",2496,0,2022-08-31
"8930",2496,313,2022-09-30
"8931",2497,0,2022-04-30
"8932",2497,0,2022-05-31
"8933",2497,0,2022-06-30
"8934",2497,18,2022-07-31
"8935",2497,0,2022-08-31
"8936",2497,9,2022-09-30
"8937",2498,0,2022-04-30
"8938",2498,6,2022-05-31
"8939",2498,10,2022-06-30
"8940",2498,11,2022-07-31
"8941",2498,20,2022-08-31
"8942",2498,14,2022-09-30
"8943",2499,4,2022-04-30
"8944",2499,9,2022-05-31
"8945",2499,17,2022-06-30
"8946",2499,39,2022-07-31
"8947",2499,28,2022-08-31
"8948",2499,29,2022-09-30
"8949",2500,0,2022-09-30
"8950",2500,27,2022-09-30
"8951",2501,1,2022-04-30
"8952",2501,1,2022-05-31
"8953",2501,7,2022-06-30
"8954",2501,18,2022-07-31
"8955",2501,23,2022-08-31
"8956",2501,13,2022-09-30
"8957",2502,2,2022-04-30
"8958",2502,2,2022-05-31
"8959",2502,14,2022-06-30
"8960",2502,14,2022-07-31
"8961",2502,31,2022-08-31
"8962",2502,18,2022-09-30
"8963",2503,4,2022-04-30
"8964",2503,5,2022-05-31
"8965",2503,30,2022-06-30
"8966",2503,60,2022-07-31
"8967",2503,107,2022-08-31
"8968",2503,116,2022-09-30
"8969",2504,4,2022-04-30
"8970",2504,3,2022-05-31
"8971",2504,3,2022-06-30
"8972",2504,3,2022-07-31
"8973",2504,5,2022-08-31
"8974",2504,6,2022-09-30
"8975",2505,4,2022-04-30
"8976",2505,4,2022-05-31
"8977",2505,6,2022-06-30
"8978",2505,4,2022-07-31
"8979",2505,6,2022-08-31
"8980",2505,5,2022-09-30
"8981",2506,2,2022-04-30
"8982",2506,3,2022-05-31
"8983",2506,11,2022-06-30
"8984",2506,12,2022-07-31
"8985",2506,25,2022-08-31
"8986",2506,11,2022-09-30
"8987",2507,0,2022-04-30
"8988",2507,12,2022-05-31
"8989",2507,11,2022-06-30
"8990",2507,5,2022-07-31
"8991",2507,9,2022-08-31
"8992",2507,8,2022-09-30
"8993",2508,3,2022-04-30
"8994",2508,3,2022-05-31
"8995",2508,12,2022-06-30
"8996",2508,28,2022-07-31
"8997",2508,36,2022-08-31
"8998",2508,32,2022-09-30
"8999",2509,1,2022-04-30
"9000",2509,2,2022-05-31
"9001",2509,3,2022-06-30
"9002",2509,1,2022-07-31
"9003",2509,2,2022-08-31
"9004",2509,2,2022-09-30
"9005",2510,4,2022-04-30
"9006",2510,5,2022-05-31
"9007",2510,21,2022-06-30
"9008",2510,31,2022-07-31
"9009",2510,34,2022-08-31
"9010",2510,19,2022-09-30
"9011",2511,0,2022-04-30
"9012",2511,0,2022-04-30
"9013",2511,4,2022-05-31
"9014",2511,0,2022-06-30
"9015",2511,3,2022-07-31
"9016",2511,1,2022-08-31
"9017",2511,0,2022-09-30
"9018",2512,2,2022-04-30
"9019",2512,3,2022-05-31
"9020",2512,4,2022-06-30
"9021",2512,3,2022-07-31
"9022",2512,3,2022-08-31
"9023",2512,3,2022-09-30
"9024",2513,10,2022-04-30
"9025",2513,14,2022-05-31
"9026",2513,51,2022-06-30
"9027",2513,56,2022-07-31
"9028",2513,41,2022-08-31
"9029",2513,47,2022-09-30
"9030",2514,8,2022-04-30
"9031",2514,9,2022-05-31
"9032",2514,32,2022-06-30
"9033",2514,74,2022-07-31
"9034",2514,60,2022-08-31
"9035",2514,48,2022-09-30
"9036",2515,3,2022-04-30
"9037",2515,0,2022-05-31
"9038",2515,7,2022-06-30
"9039",2515,3,2022-07-31
"9040",2515,3,2022-08-31
"9041",2515,4,2022-09-30
"9042",2516,2,2022-04-30
"9043",2516,0,2022-05-31
"9044",2516,43,2022-06-30
"9045",2516,46,2022-07-31
"9046",2516,37,2022-08-31
"9047",2516,45,2022-09-30
"9048",2517,0,2022-04-30
"9049",2517,0,2022-05-31
"9050",2517,0,2022-06-30
"9051",2517,0,2022-07-31
"9052",2517,36,2022-08-31
"9053",2517,8,2022-09-30
"9054",2518,2,2022-04-30
"9055",2518,2,2022-05-31
"9056",2518,2,2022-06-30
"9057",2518,2,2022-07-31
"9058",2518,4,2022-08-31
"9059",2518,2,2022-09-30
"9060",2519,0,2022-04-30
"9061",2519,0,2022-05-31
"9062",2519,0,2022-06-30
"9063",2519,0,2022-07-31
"9064",2519,0,2022-08-31
"9065",2519,6,2022-09-30
"9066",2520,2,2022-04-30
"9067",2520,2,2022-05-31
"9068",2520,3,2022-06-30
"9069",2520,1,2022-07-31
"9070",2520,2,2022-08-31
"9071",2520,2,2022-09-30
"9072",2521,3,2022-04-30
"9073",2521,8,2022-05-31
"9074",2521,9,2022-06-30
"9075",2521,3,2022-07-31
"9076",2521,4,2022-08-31
"9077",2521,3,2022-09-30
"9078",2522,10,2022-04-30
"9079",2522,9,2022-05-31
"9080",2522,20,2022-06-30
"9081",2522,13,2022-07-31
"9082",2522,21,2022-08-31
"9083",2522,20,2022-09-30
"9084",2523,4,2022-04-30
"9085",2523,0,2022-05-31
"9086",2523,15,2022-06-30
"9087",2523,11,2022-07-31
"9088",2523,12,2022-08-31
"9089",2523,9,2022-09-30
"9090",2524,6,2022-04-30
"9091",2524,5,2022-05-31
"9092",2524,7,2022-06-30
"9093",2524,5,2022-07-31
"9094",2524,7,2022-08-31
"9095",2524,0,2022-09-30
"9096",2525,0,2022-04-30
"9097",2525,0,2022-05-31
"9098",2525,7,2022-06-30
"9099",2525,12,2022-07-31
"9100",2525,30,2022-08-31
"9101",2525,27,2022-09-30
"9102",2526,0,2022-04-30
"9103",2526,10,2022-05-31
"9104",2526,36,2022-06-30
"9105",2526,9,2022-07-31
"9106",2526,0,2022-08-31
"9107",2526,0,2022-09-30
"9108",2527,5,2022-04-30
"9109",2527,7,2022-05-31
"9110",2527,45,2022-06-30
"9111",2527,59,2022-07-31
"9112",2527,68,2022-08-31
"9113",2527,58,2022-09-30
"9114",2528,0,2022-04-30
"9115",2528,0,2022-05-31
"9116",2528,0,2022-06-30
"9117",2528,30,2022-07-31
"9118",2528,14,2022-08-31
"9119",2528,0,2022-09-30
"9120",2529,2,2022-04-30
"9121",2529,2,2022-05-31
"9122",2529,2,2022-06-30
"9123",2529,2,2022-07-31
"9124",2529,0,2022-08-31
"9125",2530,5,2022-04-30
"9126",2530,9,2022-05-31
"9127",2530,17,2022-06-30
"9128",2530,6,2022-07-31
"9129",2530,5,2022-08-31
"9130",2530,3,2022-09-30
"9131",2531,7,2022-04-30
"9132",2531,5,2022-05-31
"9133",2531,9,2022-06-30
"9134",2531,5,2022-07-31
"9135",2531,8,2022-08-31
"9136",2531,5,2022-09-30
"9137",2532,1,2022-04-30
"9138",2532,0,2022-05-31
"9139",2532,0,2022-06-30
"9140",2532,0,2022-06-30
"9141",2533,6,2022-04-30
"9142",2533,7,2022-05-31
"9143",2533,48,2022-06-30
"9144",2533,74,2022-07-31
"9145",2533,99,2022-08-31
"9146",2533,68,2022-09-30
"9147",2534,9,2022-04-30
"9148",2534,14,2022-05-31
"9149",2534,31,2022-06-30
"9150",2534,27,2022-07-31
"9151",2534,35,2022-08-31
"9152",2534,24,2022-09-30
"9153",2535,0,2022-04-30
"9154",2535,0,2022-05-31
"9155",2535,0,2022-06-30
"9156",2535,0,2022-07-31
"9157",2535,0,2022-08-31
"9158",2535,0,2022-09-30
"9159",2536,3,2022-04-30
"9160",2536,7,2022-05-31
